id,Name,Host Name,Host Listings Count,status,Previous Listing Name,Previous Host Name,Previous Host Listings Count,latitude,longitude,total_listing_bin
73739,Your apartment in the Heart of City,Dante,1,New,,,0.0,43.76988,11.23978,1
490904,Nice apt in Santo Spirito,Claudio,1,New,,,0.0,43.76461,11.245603,1
527603,Proconsolo Donatello Apartment by Mamo Florence,Mamo,201,New (from previous),Proconsolo Donatello Apartment by Mamo Florence,Elena,2.0,43.77079,11.25723,50+
640000,Via della Chiesa 51,Nicolò,1,New,,,0.0,43.76697,11.24654,1
1452799,RUSTICI APPARTAMENTO With Terrace,Sid,33,New,,,0.0,43.76857,11.25879,5-50
2095184,"Tornabuoni, elegant ap. in the hearth of the city",Marusca,2,New,,,0.0,43.76932,11.25127,2-5
2553147,Boutique Apart Duomo Firenze,Susanna,2,New,,,0.0,43.77797,11.26316,2-5
3412007,Design apartment in the center,Naima,5,New (from previous),Design apartment in the center,Maddalena,1.0,43.77304,11.25152,5-50
3432560,CENTRAL -   SUPER apt in S Croce!!!!!,Melania,1,New,,,0.0,43.76951,11.26629,1
3990481,Ponte vecchio(Old Bridge) Apartment Piazza Pitti,Silvia,2,New,,,0.0,43.765347,11.248863,2-5
5105351,Pandolfini Suite near SANTA CROCE,Apartments Florence,102,New,,,0.0,43.77091,11.26096,50+
5574046,JR HOME,Francesco,1,New,,,0.0,43.77278,11.24441,1
5799269,Pergola Renaissance Apartment,Luca,1,New,,,0.0,43.77456,11.26188,1
6680610,FLORENCE LOFT  NEAR DUOMO,Paolo,1,New,,,0.0,43.77763,11.25392,1
7702982,Porcellana Twenty-Six Florence Wi-Fi Apartment,Laura,1,New,,,0.0,43.77335,11.24739,1
9222477,Ghibellina Balcony -1 Bedroom with Outside Space,Apartments Florence,102,New,,,0.0,43.76942,11.26549,50+
10243927,Moderno appartamento affrescato,Matteo,2,New,,,0.0,43.77479,11.24759,2-5
12941888,Cavour 28,Istay,187,New,,,0.0,43.775505,11.256456,50+
13038541,Elegant Dome Apartment in the Heart of Florence,Matias,1,New,,,0.0,43.77282,11.25239,1
13070411,Fortezza Second floor,Istay,187,New,,,0.0,43.779598,11.251822,50+
13119558,Proconsolo,Istay,187,New,,,0.0,43.772045,11.25792,50+
13120078,Apartment Pitti,Istay,187,New,,,0.0,43.76527786254883,11.248435020446776,50+
13258342,Ginori Apartment by Mamo Florence,Mamo,201,New (from previous),Ginori Apartment by Mamo Florence,Riccardo,1.0,43.77442,11.2545,50+
13286622,Campidoglio F,Istay,187,New,,,0.0,43.77227,11.253031,50+
13287467,Campidoglio E,Istay,187,New,,,0.0,43.77227,11.253031,50+
13289509,Campidoglio T,Istay,187,New,,,0.0,43.77227,11.253031,50+
13630618,Spacious Apartment in Florence: Explore the City!,Mattia,1,New,,,0.0,43.76824,11.27514,1
15695634,Spadolini Apartment,Istay,187,New,,,0.0,43.776978,11.257349,50+
15710593,Faenza 73,Istay,187,New,,,0.0,43.777683,11.251009,50+
16413084,"Maison@ldo: 4 double bedrooms with AC, 2 bathrooms",Aldo,2,New,,,0.0,43.7865606,11.2628645,2-5
17016676,Florence quite yet central 1 bedroom apt,Angela,1,New,,,0.0,43.76028,11.23948,1
17206557,"Casina Guelfa,  10 minute walk to Il Duomo",Luisa,1,New,,,0.0,43.77875,11.2553,1
17384280,Carmine's Nest,Ramin,1,New,,,0.0,43.76677,11.24457,1
18176190,Giglio Villani 1b near PALAZZO PITTI,Apartments Florence,102,New,,,0.0,43.76681,11.24009,50+
18807006,Cozy  and chic apartment in the heart of Florence,Federico,6,New (from previous),Cosy and chic apartment in the heart of Florence,Fiora,1.0,43.77236,11.26251,5-50
19442708,"Bright, Modern, and Spacious  in Piazza Repubblica",Apartments_Florence,51,New,,,0.0,43.77136993408203,11.25469207763672,50+
19898075,"Casa Pampinea: quiet, comfy, served with shops.",Francesca Romana,1,New,,,0.0,43.78896,11.27119,1
20384830,"Duomo  0,14 mi away, 750 sqft, wifi and AC!",Isabella,18,New,,,0.0,43.77162,11.25994,5-50
20673371,Appartamento Sant’Ambrogio Centro Storico,Esther,1,New (from previous),Sant'Ambrogio Studio,Windows In Florence,26.0,43.76995086669922,11.265737533569336,1
22444502,Palazzo Spinelli Apartment by Mamo Florence,Mamo,201,New (from previous),Palazzo Spinelli Apartment by Mamo Florence,Roberto,2.0,43.76801,11.26103,50+
23244669,La Casa di Cosimo,Cosimo Klaus,1,New,,,0.0,43.76886,11.25883,1
23522107,Spacious flat in the historic centre of Florence,Gianrocco,1,New (from previous),Spacious flat in the historic centre of Florence,Francesca,1.0,43.77465,11.26645,1
24057204,"Firenze, San Donato, Luminosità e Brio",Andrea,3,New,,,0.0,43.79152,11.22132,2-5
24697999,In the Heart of Florence steps from Duomo Signoria,Chekri,1,New,,,0.0,43.77071,11.25556,1
24762819,Cozy Pitti Apartment - 70mq w/FREE PRIVATE PARKING,Alessandro,10,New (from previous),Cozy Pitti Apartment - 70mq w/FREE PRIVATE PARKING,Andrea,21.0,43.76028,11.24105,5-50
24878984,Zannetti 301 Compact,Istay,187,New,,,0.0,43.77356,11.253852,50+
24879831,Zannetti 303 Medici,Istay,187,New,,,0.0,43.77356,11.253852,50+
25762522,La Galerie Luxury Apartment  by Mamo Florence,Mamo,201,New (from previous),La Galerie Luxury Apartment  by Mamo Florence,Roberto,2.0,43.77584,11.26806,50+
28145224,Fortezza Third floor,Istay,187,New,,,0.0,43.779633,11.252136,50+
29525309,Suite Charming San Marco 4 posti letto,Maria Novella,2,New,,,0.0,43.77771,11.25853,2-5
29704855,Fortezza Fourth Floor 6 Pax,Istay,187,New,,,0.0,43.779633,11.252136,50+
29916952,Fortezza Fourth Floor 4 Pax,Istay,187,New,,,0.0,43.779633,11.252136,50+
30810057,Sweet apartment 5 minutes from station and garden,Rebecca,17,New,,,0.0,43.77772,11.238,5-50
31588353,"Elegant Frescoed Flat, central, peaceful and wifi",Gregory,2,New,,,0.0,43.772907,11.233712,2-5
31713831,Gilbe One Apartment by Mamo Florence,Mamo,201,New (from previous),Gilbe One Apartment by Mamo Florence,Alessandro,1.0,43.77405,11.26377,50+
33182797,Alfani second floor,Istay,187,New,,,0.0,43.776501,11.257705,50+
33461666,Duomo view. Best location!!!,Silvia,40,New,,,0.0,43.7746,11.2543,5-50
33713125,Private bathroom & King Size bed near city center,Juan Antonio,3,New,,,0.0,43.77754,11.30233,2-5
34991125,Villa Tre Pini,Lior,1,New,,,0.0,43.78552,11.33628,1
35929465,Studio Loft,Monica,3,New,,,0.0,43.773,11.22402,2-5
36057875,SalOtto : Modern Studio Flat,Yim,1,New,,,0.0,43.768699645996094,11.195783615112305,1
36892949,Stylish Penthouse With Roof Terrace on Bargello,Francesco,2,New (from previous),Stylish Penthouse With Roof Terrace on Bargello,Andrea,21.0,43.77222,11.25909,2-5
36892949,Stylish Penthouse With Roof Terrace on Bargello,Francesco,2,New (from previous),Stylish Penthouse With Roof Terrace on Bargello,Memories,11.0,43.77222,11.25909,2-5
37038309,Atelier del Sarto Apartment by Mamo Florence,Mamo,201,New (from previous),Atelier del Sarto Apartment by Mamo Florence,Lorenzo,1.0,43.7631,11.26136,50+
38402054,"Nel cuore di Firenze .. Appartamento ""Donatello""",Giulio,4,New,,,0.0,43.77853,11.25387,2-5
39243316,Proconsolo Bargello Apartment by Mamo Florence,Mamo,201,New (from previous),Proconsolo Bargello Apartment by Mamo Florence,Massimo,1.0,43.77103,11.25579,50+
39921641,Belle Donne Historical Apartment - City Center,Memories,12,New (from previous),Belle Donne Historical Apartment - City Center,Andrea,21.0,43.77116,11.24959,5-50
40223986,Ariento 18,Istay,187,New,,,0.0,43.77693176269531,11.252361297607422,50+
40256518,The Suite Dome Apartment by Mamo Florence,Mamo,201,New (from previous),The Suite Dome Apartment by Mamo Florence,Giuseppe,1.0,43.77205276489258,11.254595756530762,50+
40328860,- Historical Florentine Apartment -,Memories,12,New (from previous),- Historical Florentine Apartment -,Andrea,21.0,43.7731,11.24974,5-50
40747601,Uffizi Rooftop Apartment by Mamo Florence,Mamo,201,New (from previous),Uffizi Rooftop Apartment by Mamo Florence,Gama,1.0,43.7682,11.25651,50+
40773854,Flat Isa- Santo Spirito neighbourhood,Marco,3,New (from previous),Flat Isa- Santo Spirito neighbourhood,Margherita,19.0,43.76719,11.2533,2-5
40774417,Academy House by Mamo Florence,Mamo,201,New (from previous),Academy House by Mamo Florence,Celso,1.0,43.77688,11.25851,50+
40796943,Flat Dona- Santo Spirito neighbourhood,Marco,3,New (from previous),Flat Dona- Santo Spirito neighbourhood,Margherita,19.0,43.7664,11.25297,2-5
42194684,Residenza TataBlu con posto auto esclusivo,Flavio,1,New,,,0.0,43.77145,11.30135,1
42357388,Firenze - appartamento smeraldo,Giorgio,12,New,,,0.0,43.77625,11.25123,5-50
42557485,San Frediano Jewel,Daniele,91,New,,,0.0,43.77092,11.24101,50+
42562664,Cosy and Charming Apartment in Heart of Florence,Tommaso,17,New (from previous),Cosy and Charming Apartment in Heart of Florence,Nicolò,1.0,43.7667,11.24587,5-50
43556681,Penthouse San Frediano,Patrizio,4,New,,,0.0,43.76928,11.24228,2-5
43736458,Nazionale Apartment by Mamo Florence,Mamo,201,New (from previous),Nazionale Apartment by Mamo Florence,Paolo,1.0,43.77773,11.25277,50+
45268183,Renaissance Charm Stay Near the Duomo,Sea N' Rent,33,New,,,0.0,43.77652809651877,11.2455118787128,5-50
45947494,Mosse Teatro Apartment by Mamo Florence,Mamo,201,New (from previous),Mosse Teatro Apartment by Mamo Florence,Enrico,1.0,43.778942,11.238577,50+
47523840,Sprone - Soggiorni D'Arte by Mamo Florence,Mamo,201,New (from previous),Sprone - Soggiorni D'Arte by Mamo Florence,Andrea,5.0,43.76767,11.25197,50+
47523840,Sprone - Soggiorni D'Arte by Mamo Florence,Mamo,201,New (from previous),Calza - Soggiorni D'Arte by Mamo Florence,Andrea,5.0,43.76767,11.25197,50+
47524046,Calza - Soggiorni D'Arte by Mamo Florence,Mamo,201,New (from previous),Sprone - Soggiorni D'Arte by Mamo Florence,Andrea,5.0,43.76767,11.25197,50+
47524046,Calza - Soggiorni D'Arte by Mamo Florence,Mamo,201,New (from previous),Calza - Soggiorni D'Arte by Mamo Florence,Andrea,5.0,43.76767,11.25197,50+
47524363,Bellosguardo - Soggiorni D'Arte by Mamo Florence,Mamo,201,New (from previous),Bellosguardo - Soggiorni D'Arte by Mamo Florence,Andrea,5.0,43.76767,11.25197,50+
48129779,Ponte Vecchio - Soggiorni D'Arte by Mamo Florence,Mamo,201,New (from previous),Ponte Vecchio - Soggiorni D'Arte by Mamo Florence,Andrea,5.0,43.76767,11.25197,50+
49473586,Leoni Bargello Apartment by Mamo Florence,Mamo,201,New (from previous),Leoni Bargello Apartment by Mamo Florence,Claudio,2.0,43.76974,11.25645,50+
49473674,Leoni Remigio Apartment by Mamo Florence,Mamo,201,New (from previous),Leoni Remigio Apartment by Mamo Florence,Claudio,2.0,43.768936,11.257283,50+
49873947,Beautiful recently renovated modern apartment,Konstantin,1,New,,,0.0,43.79035,11.22212,1
49899970,Ginori Apartment,Istay,187,New,,,0.0,43.776512,11.25587,50+
50687276,Sunrise Apartment by Mamo Florence,Mamo,201,New (from previous),Sunrise Apartment by Mamo Florence,Stefano,1.0,43.769131,11.261532,50+
51322363,Indipendenza Apartment by Mamo Florence,Mamo,201,New (from previous),Indipendenza Apartment by Mamo Florence,Claudia,1.0,43.780998,11.253815,50+
51437508,Alfani double,Istay,187,New,,,0.0,43.775558,11.259924,50+
51499590,Boboli Apartment by Mamo Florence,Mamo,201,New (from previous),Boboli Apartment by Mamo Florence,Alessandro,1.0,43.761265,11.242273,50+
51855007,San Lorenzo Loft,Lorenzo,11,New,,,0.0,43.775768,11.252254,5-50
52045065,Toselli Garden House -,Alessandro,10,New (from previous),Toselli Garden House -,Andrea,21.0,43.78266,11.2354,5-50
52045480,Toselli Art Flat -,Alessandro,10,New (from previous),Toselli Art Flat -,Andrea,21.0,43.78299,11.23395,5-50
53434934,Giglio Apartment by Mamo Florence,Mamo,201,New (from previous),Giglio Apartment by Mamo Florence,Ulrike,1.0,43.778889,11.255241,50+
53623415,Sweet Florence close to Bargello 2,Nikolozi,3,New (from previous),Elegant apt next to Bargello,Edo & Rita,14.0,43.76995839925469,11.259126118513151,2-5
53623415,Sweet Florence close to Bargello 2,Nikolozi,3,New (from previous),Elegant apt next to Bargello,Darine,3.0,43.76995839925469,11.259126118513151,2-5
53623415,Sweet Florence close to Bargello 2,Nikolozi,3,New (from previous),Elegant apt next to Bargello,Alessandro,2.0,43.76995839925469,11.259126118513151,2-5
53773844,Mosse Leopolda Apartment by Mamo Florence,Mamo,201,New (from previous),Mosse Leopolda Apartment by Mamo Florence,Alessandro,1.0,43.778919,11.238997,50+
544637757644197641,Appartamento accogliente vicino al centro storico,Francesco E Laura,3,New,,,0.0,43.78257,11.27392,2-5
597758738044469001,jungle flat,Marco,3,New,,,0.0,43.77275179082346,11.247295792590322,2-5
634637107106893468,Giannotti Vintage Apartment With Two Bedrooms,Sid,33,New,,,0.0,43.758305,11.286823,5-50
636243425781015494,Cherubini Apartment by Mamo Florence,Mamo,201,New (from previous),Cherubini Apartment by Mamo Florence,Mariella,1.0,43.780605,11.263534,50+
646156353582077536,Cozy Studio with Garden View,Alessandro,10,New (from previous),Cozy Studio with Garden View,Andrea,21.0,43.78360869999999,11.2347671,5-50
657019609108213521,Art Studio Porta al Prato,Alessandro,10,New (from previous),Art Studio Porta al Prato,Andrea,21.0,43.78360869999999,11.2347671,5-50
664195660518511154,Ricasoli View in great location,ApartmentsFlorence,57,New,,,0.0,43.77497169999999,11.2573055,50+
713716396186803789,Dolce Vita Fiorentina: 5 minuti da Duomo & Uffizi,Niccolo,60,New,,,0.0,43.77029,11.25422,50+
715991219030043960,Borgo Santa Croce Apartment by Mamo Florence,Mamo,201,New (from previous),Borgo Santa Croce Apartment by Mamo Florence,Alessandro,1.0,43.7678417,11.2600178,50+
741790757428072396,MBA Maggio Boutique Apartment | Pitti Palace,Tommaso,1,New (from previous),Maggio Boutique Apartment MBA | Pitti Palace,Beatrice,7.0,43.76618,11.24893,1
777485272097698353,Oasi di Tranquillità a Firenze Giardino Privato,Corso,1,New (from previous),Centro storico,Francesco,1.0,43.7760602,11.2632624,1
796823504069256486,Mosse Bridge Apartment by Mamo Florence,Mamo,201,New (from previous),Mosse Bridge Apartment by Mamo Florence,Sara,1.0,43.78348,11.23288,50+
817981700953655105,Romantica Suite Firenze cls Central Market & Dome,Alessandro,10,New (from previous),Romantica Suite Firenze cls Central Market & Dome,Mattia,59.0,43.779779,11.2558404,5-50
817989528532807844,Romantica Suite Firenze cls Central Market & Dome,Alessandro,10,New (from previous),Romantica Suite Firenze cls Central Market & Dome,Mattia,59.0,43.779779,11.2558404,5-50
817993608062833387,Romantica Suite Firenze cls Central Market & Dome,Alessandro,10,New,,,0.0,43.779779,11.2558404,5-50
830935359070477306,Macci Studio by Mamo Florence,Mamo,201,New (from previous),Macci Studio by Mamo Florence,Antonio,1.0,43.7690165,11.2652876,50+
835916140816381194,Porta Rossa Apartment,Istay,187,New,,,0.0,43.7704673346567,11.2540002,50+
838898740492670422,Sanzanobi typical Florentine-style apartment,Esthel,22,New (from previous),Sanzanobi typical Florence Apartment,Otello,31.0,43.78136,11.25674,5-50
894913972178890218,Leopolda Family - Florence Dolce Vita,Tommaso,12,New,,,0.0,43.78209313518213,11.237006038427351,5-50
894920778301732139,Leopolda Chambre - Florence Dolce Vita,Tommaso,12,New,,,0.0,43.7818955,11.2368907,5-50
903384452496869860,Appartamento - Firenze/Centro Storico,Carina,1,New,,,0.0,43.78337147941063,11.26408848836061,1
904800730717121309,Domus Planet Dimora Storica,Tommaso,3,New (from previous),Domus Planet Dimora Storica,Silvia Antares,3.0,43.77193317495052,11.26991628731043,2-5
907102851499486144,Novolino Apartment with balcony,Giulio,66,New (from previous),Novolino Apartment with balcony,Veronica,20.0,43.788317545109344,11.233802895660476,50+
912244666015603699,Vespucci Penthouse 3bd/3b 360° terrace & elevator,Niccolo,1,New,,,0.0,43.775143,11.236728,1
916442134279500504,Pilastri Terrace Apartment by Mamo Florence,Mamo,201,New (from previous),Pilastri Terrace Apartment by Mamo Florence,Ilaria,1.0,43.7719986,11.2658314,50+
929074845851380789,Live Like a Local: Your Home and Guide in Florence,Gülru,1,New,,,0.0,43.77549,11.23923,1
933929373198038044,Tavolini Four Apartment,Istay,187,New,,,0.0,43.7709009,11.255648,50+
937524407231496554,Station Family Apartment by Mamo Florence,Mamo,201,New,,,0.0,43.7765858,11.2496305,50+
937677103633526590,Bilocale a Firenze.,Gabriele,2,New,,,0.0,43.76987334886388,11.21903859078884,2-5
939752679750695815,Loft Number Four,Giulio,66,New (from previous),Loft Number Four,Veronica,20.0,43.7848,11.25898,50+
939753871017230311,Penthouse Midori,Giulio,66,New (from previous),Penthouse Midori,Veronica,20.0,43.78242,11.26604,50+
954259606891129055,Spacious apartment near Arno river,Niccolo,60,New (from previous),Spacious apartment near Arno river,Elisabetta,2.0,43.7685964,11.242295,50+
972437123066727405,NEW Luxury 3-bedroom & 4-bathroom @ Duomo,Andrea,4,New,,,0.0,43.77493655259133,11.253926588835805,2-5
975075479513929784,Borgognissanti Apartment 7,Valerio,4,New,,,0.0,43.77262109999999,11.2453008,2-5
980891752694535172,Cappellina Immersa nel Verde,Vittoria,1,New (from previous),Cappellina Immersa nel Verde,Giovanni,1.0,43.802611391563566,11.270339060112637,1
983151582981903130,Art Escape,Giulio,66,New (from previous),Art Escape,Veronica,20.0,43.77196633183184,11.262091746355694,50+
990518133234690710,Nuovo! Casa Cosi Le Murate,Nadia,6,New,,,0.0,43.76837,11.2693,5-50
994073090168275990,Il prato ⸙ hidden  ꙮ paradise ↈ patio,Riccardo,1,New,,,0.0,43.775532,11.2416309,1
994241828515789816,Confortevole Florence City Center,Antonia,1,New,,,0.0,43.7619872,11.2430033,1
999255144827793924,Historic charm and modern comfort in Firenze.,Luca,1,New,,,0.0,43.77157923835401,11.26912347972393,1
1010592962905895511,Apartment Dante's view,Chiara,1,New (from previous),Apartment Dante's view,Andrea Carlo,1.0,43.7689511232454,11.262403928787856,1
1027690739132366751,Santo Stefano Apartment by Mamo Florence,Mamo,201,New (from previous),Santo Stefano Apartment by Mamo Florence,Alvise,1.0,43.768788,11.253942,50+
1029561455503514197,Matteotti Apartment by Mamo Florence,Mamo,201,New (from previous),Matteotti Apartment by Mamo Florence,Paola,1.0,43.78069,11.26531,50+
1029584828585411401,Peruzzi Luxury Apartment by Mamo Florence,Mamo,201,New (from previous),Peruzzi Luxury Apartment by Mamo Florence,Sonia,1.0,43.7685638,11.2594421,50+
1041797121222585614,"""Ponte Vecchio"" - The Tiny Barbadori",Giulio,66,New (from previous),"""Ponte Vecchio"" - The Tiny Barbadori",Veronica,20.0,43.7673569,11.2523822,50+
1042670036786636374,Cittadella Apartment by Mamo Florence,Mamo,201,New (from previous),Cittadella Apartment by Mamo Florence,Alessandro,1.0,43.7801,11.2433244,50+
1042925337067840139,Verdi Apartment by Mamo Florence,Mamo,201,New (from previous),Verdi Apartment by Mamo Florence,Alessandro,1.0,43.7696759,11.2612577,50+
1076697505887748014,Tuscan charm among the Florentine alleys,Federica,1,New,,,0.0,43.7720261,11.263787,1
1079650637506035959,A Happy Home!,Sonila,1,New,,,0.0,43.80168,11.23199,1
1086011514029273366,Peaceful New Penthouse with Big Panoramic Terrace,Massimiliano,6,New (from previous),Peaceful New Penthouse with Big Panoramic Terrace,Liana,2.0,43.7725649,11.2653811,5-50
1086049007700902081,Lim1939,Giulio,66,New (from previous),Lim1939,Veronica,20.0,43.78448915634213,11.25581399335709,50+
1109414165051157253,Modern loft in Santa Croce,Niccolo,60,New (from previous),Modern loft in Santa Croce,Alberto,1.0,43.7694699,11.263793,50+
1114982298389865433,Novoletto Apartment,Giulio,66,New (from previous),Novoletto Apartment,Veronica,20.0,43.7889221360624,11.231732624342223,50+
1124398529448020758,Casa Nunzia,Daniele,1,New,,,0.0,43.76060485459467,11.289179887875209,1
1128400901693767536,Charme Of Santa Croce,Stanislav,52,New,,,0.0,43.77141,11.26504,50+
1130856837258847302,Lo Charme di Santa Croce,Ettore,1,New,,,0.0,43.7680387,11.2607492,1
1137470152649286967,[5 Minutes Hospital Careggi] Wonderful,Claudio,2,New (from previous),[5 Minutes Hospital Careggi] Wonderful,Alessio,47.0,43.8009908,11.2382415,2-5
1157247638993925356,Apt residenziale e spazioso 4pax,Niccolo,60,New (from previous),Apt residenziale e spazioso 4pax,Marco,1.0,43.78333627290343,11.231417847221378,50+
1162485199665876038,"""Gaya"" Oasi Verde",Neri,1,New (from previous),Casa vacanze Nido Verde,Joshua,6.0,43.7676956,11.1941573,1
1181743569766312732,Appartamento Firenze,Carolina,2,New,,,0.0,43.76794,11.2005,2-5
1189885058151228389,Appartamento firenze,Carolina,2,New,,,0.0,43.76880973563054,11.19963012635708,2-5
1195069066574426782,Casa Legnaia Firenze,Giulietta,2,New,,,0.0,43.77013,11.21608,2-5
1197658400112409736,Peach&Lilac Hideaway,Giulio,66,New (from previous),Peach&Lilac Hideaway,Veronica,20.0,43.76327138547239,11.279637814177075,50+
1203409114509612524,Luxury Historic Dimora near Brunelleschi Duome,Andrea,52,New,,,0.0,43.77528983750707,11.25471230596304,50+
1216626053746792430,Appartamento Maggio,Lorenzo E Lorenzo,16,New,,,0.0,43.77183,11.23438,5-50
1250734516122964904,Gusciana Urban Stay -  new flat in San Frediano,Liliana,1,New,,,0.0,43.7669269,11.2397321,1
1251516948529709415,Spacious and bright Just 300mt from the Duomo,Florence Charming Apartments,32,New (from previous),Spacious and bright Just 300mt from the Duomo,Emanuele Papi,32.0,43.7721133,11.2612058,5-50
1252044849430317551,"""Cappelle Medice"" 2 Private Suites",Andrea,52,New (from previous),"""Cappelle Medice"" 2 Private Suites",Matteo,15.0,43.77713,11.25479,50+
1252841483760730211,Dal Bischero,Marco,1,New,,,0.0,43.7805537,11.2564113,1
1257296135515539812,Sweet Florence close to Bargello 1,Nikolozi,3,New (from previous),A Romantic studio,Darine,3.0,43.7693,11.25976,2-5
1257296135515539812,Sweet Florence close to Bargello 1,Nikolozi,3,New (from previous),A Romantic studio,Edo & Rita,14.0,43.7693,11.25976,2-5
1257837877099551563,Cassina Art Riverside Residence,Xinge,1,New,,,0.0,43.7707507,11.2437937,1
1257868989472920771,yuor place close to the Dome,Alessio,1,New,,,0.0,43.77194625193473,11.257798879762268,1
1259829388924804519,Casa Cialdini Elias,Gjergji,3,New,,,0.0,43.77705900013567,11.287193857133389,2-5
1260193282689754845,Chi_Ama FirenzeTourist Rental and Smart Working,Mila,1,New,,,0.0,43.7448359,11.2848468,1
1262882362186221738,"Galileo's House [Wi-Fi Netflix, vicino a tutto ]",Paola,1,New (from previous),"Galileo's House [Wi-Fi Netflix, vicino a tutto ]",Sandro,11.0,43.7656898,11.2455271,1
1262882362186221738,"Galileo's House [Wi-Fi Netflix, vicino a tutto ]",Paola,1,New (from previous),Galileo's House [vicino a tutto] Wi-fi Netflix,Sandro,12.0,43.7656898,11.2455271,1
1263064169989380054,Talla Home,Gianluca,2,New,,,0.0,43.77412,11.26432,2-5
1263631674464785298,Florence most relaxing place,Caterina,1,New,,,0.0,43.781810935779866,11.275792244394475,1
1268122960521448386,Santa Croce With Courtyard,Stanislav,52,New,,,0.0,43.77104651801054,11.26346287354126,50+
1268134328071524660,Sant'Ambrogio with courtyard,Stanislav,52,New,,,0.0,43.771062012805984,11.263398500524904,50+
1274716589898352505,Il Nido nel Borgo,Marta,1,New,,,0.0,43.79638853539649,11.196945292280189,1
1277471403332424290,Straight view on Ponte Vecchio,Elisa,1,New (from previous),Ponte Vecchio View Apartment,Saverio,11.0,43.7673926,11.2530595,1
1281907249259599804,la boccaccina,Sandra,2,New,,,0.0,43.78990128677544,11.272907741367815,2-5
1284650358326879905,CASA LU' - Milù Holidays Firenze Monolocale,Gabriella,4,New (from previous),CASA LU' - Milù Holidays Firenze Monolocale,Erika,2.0,43.7780837,11.2530244,2-5
1284656518852337348,CASA VI' - Milù Holidays Firenze Trilocale,Gabriella,4,New (from previous),CASA VI' - Milù Holidays Firenze Trilocale,Erika,2.0,43.7780837,11.2530244,2-5
1287478046598812134,Private Parking+3 Floors+Outside,Su,2,New,,,0.0,43.8027891,11.2414427,2-5
1289038369135684003,Keys of Italy -Senese38-2Bedrs Apt by Porta Romana,Gessjca E Luca,72,New,,,0.0,43.7572203,11.2404889,50+
1289092756297453166,Sabry's apartment,Sabrina,1,New (from previous),Sabry's Home,Niccolò,2.0,43.7851399,11.2356402,1
1289188906060856103,Apt 4 Duomo Rosso,Rosanna,3,New,,,0.0,43.773832,11.2580924,2-5
1289846845757451582,Sunny Rooftop Apartment,Lorenzo,175,New,,,0.0,43.76679,11.27855,50+
1291899501335720702,Frescoed Apartment next to the Duomo of Florence,Cosimo,1,New,,,0.0,43.772341479154655,11.257211108598328,1
1295468818010530507,Palazzo Angelica,Stef-Albert,1,New,,,0.0,43.7728708,11.24327,1
1296109909589862523,Firenze centro,Antonella,1,New,,,0.0,43.7777299,11.2539646,1
1300731560150588619,Agnolo 73 I piano,Annie,53,New,,,0.0,43.77111634940048,11.26345299885615,50+
1302849738171168474,[Davanti Duomo] Calzaioli Sunshine,Enrico,4,New (from previous),Calzaiuoli 7,Dario,1.0,43.7717363,11.2552476,2-5
1305693161495653899,Maison - Luxury and Design Three-Room Apartment,Florence Charming Apartments,32,New (from previous),Lenny Deluxe flat in city center,Francesco,9.0,43.7805617,11.2629305,5-50
1305693161495653899,Maison - Luxury and Design Three-Room Apartment,Florence Charming Apartments,32,New (from previous),Maison - Luxury and Design Three-Room Apartment,Emanuele Papi,32.0,43.7805617,11.2629305,5-50
1305693161495653899,Maison - Luxury and Design Three-Room Apartment,Florence Charming Apartments,32,New (from previous),"Ava, Deluxe flat in city center",Francesco,9.0,43.7805617,11.2629305,5-50
1305693161495653899,Maison - Luxury and Design Three-Room Apartment,Florence Charming Apartments,32,New (from previous),"Noa, Deluxe flat in city center",Francesco,9.0,43.7805617,11.2629305,5-50
1308456862630786810,Next to Uffizi & Signoria (Dimora Storica),Rosario,3,New (from previous),[Uffizi & Ponte Vecchio]Dimora Storica-Free-Wifi,Simone,13.0,43.7704664,11.25605,2-5
1310768491440734344,Red house blues,Andrea,2,New,,,0.0,43.7717416,11.2722338,2-5
1312159248647985891,Appartamento intero ad uso esclusivo degli ospiti,Sara,1,New,,,0.0,43.7865173,11.2373359,1
1315012584579613032,The Small Beautiful Apartment,Gianluca,5,New,,,0.0,43.76593323359963,11.251570603629665,5-50
1315283271069464285,Gioiello Fiorentino vicinissimo alla Stazione,Florence Charming Apartments,32,New (from previous),Gioiello Fiorentino vicinissimo alla Stazione,Emanuele Papi,32.0,43.7742149,11.246938,5-50
1315385141562025298,Duomo Gallery with Private Terrace,Niccolò,8,New (from previous),"Duomo & Giotto, Renaissance & Baroque just for 2",Vasily,3.0,43.774004,11.2565653,5-50
1320402948449742100,A casa di Furio,Francesco,1,New,,,0.0,43.79662,11.21505,1
1320442031727924392,Charming Central Apartment Dimora La Mattonaia,Jacqueline,8,New,,,0.0,43.7732,11.26959,5-50
1332534720423926937,Ampio Confortevole Appartamento Cosseria 20,Maria Teresa,1,New,,,0.0,43.78496,11.24765,1
1334582200654904087,Patella Suite Firenze,Antonio,1,New,,,0.0,43.7898466,11.2485801,1
1336214564762283621,Casa Leoncina By MMega,Edoardo,404,New,,,0.0,43.76987818542466,11.256457035395757,50+
1340471466780176401,Dante Suite Apartment,Stanislav,52,New,,,0.0,43.7648158,11.247331,50+
